experience_level,current_difficulty,target_reps,completed_reps,completion_rate,correct_rep_percentage,average_form_score,previous_form_score,performance_trend,sessions_completed,rpe,next_difficulty_action
BEGINNER,EASY,13,11,0.8461538461538461,0.5927174065099812,96.42502564247391,61.584250712515946,34.840774929957966,33,1,INCREASE
INTERMEDIATE,MEDIUM,13,7,0.5384615384615384,0.553104901049676,61.760222313260925,57.7582344242778,4.001987888983123,12,1,MAINTAIN
INTERMEDIATE,EASY,13,13,1.0,0.6735063896541842,64.41388839813348,80.75023753701542,-16.336349138881943,28,7,MAINTAIN
INTERMEDIATE,HARD,15,15,1.0,0.7328953147369961,62.652675985360474,56.74644375183201,5.906232233528463,21,6,MAINTAIN
BEGINNER,EASY,11,9,0.8181818181818182,0.9051613206138092,80.00090960615688,71.36893198966264,8.63197761649424,19,10,MAINTAIN
INTERMEDIATE,HARD,8,6,0.75,0.7706984760512524,85.22526887114253,61.04250409437968,24.182764776762852,21,5,MAINTAIN
ADVANCED,EASY,11,10,0.9090909090909091,0.6438084194953967,79.64765671463981,61.24829027017303,18.39936644446678,32,5,MAINTAIN
ADVANCED,EASY,15,8,0.5333333333333333,0.8034173452889715,72.22117671744299,63.5480793904875,8.673097326955485,27,1,MAINTAIN
INTERMEDIATE,EASY,13,12,0.9230769230769231,0.7669177899316637,53.06243069187156,62.419299090428,-9.356868398556436,7,7,MAINTAIN
INTERMEDIATE,EASY,10,10,1.0,0.5521501532449802,59.74293358163641,72.15158218748707,-12.408648605850658,29,2,MAINTAIN
BEGINNER,MEDIUM,13,12,0.9230769230769231,0.8146174632808703,81.30039460393793,63.50642381235357,17.793970791584364,21,3,INCREASE
INTERMEDIATE,HARD,11,6,0.5454545454545454,0.5017277113665701,93.66461454775215,93.13707621666512,0.5275383310870296,12,4,MAINTAIN
ADVANCED,HARD,11,8,0.7272727272727273,0.6539381089138065,78.87631684996612,70.27417037247369,8.602146477492425,30,5,MAINTAIN
BEGINNER,MEDIUM,11,8,0.7272727272727273,0.609160208832541,99.06343102525554,97.08436407162543,1.9790669536301095,11,3,MAINTAIN
BEGINNER,MEDIUM,15,8,0.5333333333333333,0.8130353199461685,90.92329602548571,81.29899090066077,9.624305124824943,44,8,MAINTAIN
INTERMEDIATE,EASY,12,6,0.5,0.9471120425993871,92.23208860070696,88.45119685587534,3.780891744831621,44,2,MAINTAIN
INTERMEDIATE,MEDIUM,9,6,0.6666666666666666,0.7644609357105341,58.00669419022099,71.4738754333432,-13.467181243122205,47,9,DECREASE
ADVANCED,MEDIUM,13,8,0.6153846153846154,0.8294955701627513,59.757600232290145,56.50965954463392,3.247940687656225,40,5,MAINTAIN
ADVANCED,EASY,11,8,0.7272727272727273,0.5245681863730317,61.68514488748568,53.70020523978218,7.984939647703499,2,10,DECREASE
BEGINNER,EASY,14,8,0.5714285714285714,0.9672393155730368,92.71546191448022,80.38353845615985,12.331923458320361,13,5,MAINTAIN
BEGINNER,MEDIUM,9,6,0.6666666666666666,0.6129762618042215,77.33973337326242,84.14703661986866,-6.807303246606239,4,7,MAINTAIN
INTERMEDIATE,HARD,12,6,0.5,0.5286191401619531,83.71523369129442,60.8832308201729,22.832002871121517,41,10,MAINTAIN
ADVANCED,EASY,13,10,0.7692307692307693,0.6873973166767223,58.38592610965581,72.40654621858572,-14.020620108929904,11,9,DECREASE
BEGINNER,EASY,8,6,0.75,0.6449412543169037,63.98151525068562,63.72107433309316,0.26044091759245447,38,3,MAINTAIN
ADVANCED,EASY,14,14,1.0,0.7328952452892339,95.64260542573336,90.56126856334885,5.081336862384518,35,5,INCREASE
INTERMEDIATE,HARD,8,7,0.875,0.5292449237507035,53.24071829267681,83.72114035692181,-30.480422064244998,35,8,DECREASE
BEGINNER,HARD,9,5,0.5555555555555556,0.917549370416914,75.65785490092588,78.53485493104381,-2.8770000301179266,49,2,MAINTAIN
BEGINNER,MEDIUM,8,5,0.625,0.8430566566702902,57.27886728952551,96.72394787953206,-39.445080590006555,3,7,DECREASE
ADVANCED,EASY,8,7,0.875,0.7698166945563458,52.65802580643949,60.48369956706104,-7.825673760621548,21,1,MAINTAIN
BEGINNER,HARD,14,10,0.7142857142857143,0.615167529476798,52.33199111226641,56.53464771467442,-4.2026566024080125,35,3,MAINTAIN
BEGINNER,EASY,15,10,0.6666666666666666,0.7355313296081399,65.5698406915131,78.43031597017651,-12.860475278663415,1,6,MAINTAIN
ADVANCED,MEDIUM,11,10,0.9090909090909091,0.5482687990346983,60.87210601462066,53.56827037948876,7.303835635131904,19,3,MAINTAIN
INTERMEDIATE,EASY,11,11,1.0,0.9676007298774512,63.121993019547645,99.32429248152212,-36.20229946197448,8,7,MAINTAIN
BEGINNER,MEDIUM,12,10,0.8333333333333334,0.9678884124365359,95.66862699433365,78.30693919109015,17.3616878032435,29,1,INCREASE
INTERMEDIATE,HARD,8,6,0.75,0.5114051198018483,85.96708469543167,97.00650317616507,-11.039418480733403,5,7,MAINTAIN
BEGINNER,MEDIUM,9,6,0.6666666666666666,0.8823113654043356,52.78201099110385,90.06844496566224,-37.286433974558385,45,7,MAINTAIN
ADVANCED,EASY,11,9,0.8181818181818182,0.6551148160973428,62.81470356705014,75.3565278918142,-12.541824324764058,12,8,MAINTAIN
BEGINNER,MEDIUM,12,10,0.8333333333333334,0.9180409739000691,81.83317866399555,79.08126103198731,2.7519176320082437,5,8,MAINTAIN
BEGINNER,EASY,13,9,0.6923076923076923,0.8782458390903694,99.65785299799313,84.58637649400183,15.071476503991306,31,8,MAINTAIN
BEGINNER,MEDIUM,8,4,0.5,0.5118553407903279,56.42663782676367,89.81542332621336,-33.388785499449696,42,3,DECREASE
ADVANCED,MEDIUM,10,7,0.7,0.7013355353189656,72.9145089680551,84.58558037843812,-11.671071410383021,41,2,MAINTAIN
INTERMEDIATE,HARD,15,11,0.7333333333333333,0.7014217111983523,86.07144969465239,82.28939376411469,3.7820559305376946,33,1,MAINTAIN
BEGINNER,MEDIUM,8,6,0.75,0.7498213655191759,74.59442102384892,51.11822892418624,23.476192099662683,18,6,MAINTAIN
BEGINNER,HARD,11,7,0.6363636363636364,0.7173505652499743,96.64354407430808,74.83729401650726,21.806250057800824,44,10,MAINTAIN
BEGINNER,EASY,11,9,0.8181818181818182,0.8528659776709642,62.60471476160919,96.23876493776311,-33.63405017615392,31,5,MAINTAIN
ADVANCED,HARD,9,6,0.6666666666666666,0.7783260074383405,56.178888601536734,80.90548776589907,-24.726599164362334,6,8,DECREASE
BEGINNER,EASY,13,7,0.5384615384615384,0.750578134321446,83.65866729713326,73.60053341487018,10.058133882263078,17,10,MAINTAIN
BEGINNER,MEDIUM,9,5,0.5555555555555556,0.8990672812500231,74.55079301041157,84.95069305502295,-10.399900044611385,49,3,MAINTAIN
BEGINNER,MEDIUM,15,15,1.0,0.8826981178214441,55.77096696272474,78.7632695614873,-22.992302598762564,36,9,MAINTAIN
INTERMEDIATE,MEDIUM,9,7,0.7777777777777778,0.5402553701932866,88.49872783475666,86.20353561976427,2.2951922149923973,21,7,MAINTAIN
BEGINNER,HARD,15,12,0.8,0.6052182138007994,98.00834059283616,92.97125360821263,5.037086984623528,27,4,MAINTAIN
INTERMEDIATE,HARD,12,10,0.8333333333333334,0.7937728388219661,80.16611168893397,51.76118240338085,28.404929285553116,35,6,MAINTAIN
BEGINNER,EASY,11,9,0.8181818181818182,0.9527998520744669,60.71049225227276,88.49235791993156,-27.781865667658806,3,2,MAINTAIN
BEGINNER,MEDIUM,15,13,0.8666666666666667,0.9223418756426691,57.64693419060376,79.74831101191015,-22.10137682130639,3,6,MAINTAIN
BEGINNER,EASY,13,13,1.0,0.7933384602745219,81.8569028198504,68.0743787627072,13.782524057143206,8,10,MAINTAIN
ADVANCED,HARD,10,8,0.8,0.8813006357450801,66.3159679879475,73.15655175459653,-6.840583766649033,31,4,MAINTAIN
ADVANCED,EASY,11,10,0.9090909090909091,0.6749656104632682,58.919595304509556,89.27349236301303,-30.353897058503478,49,3,MAINTAIN
ADVANCED,EASY,10,10,1.0,0.6513169173161404,65.12455911655745,68.37185187235735,-3.2472927557999043,43,3,MAINTAIN
ADVANCED,EASY,15,14,0.9333333333333333,0.7557795343212441,68.75827339375665,68.15134550624754,0.6069278875091157,29,2,MAINTAIN
INTERMEDIATE,MEDIUM,12,10,0.8333333333333334,0.5303133258914619,83.565667392241,67.00197548060737,16.563691911633626,27,8,MAINTAIN
BEGINNER,EASY,8,8,1.0,0.9689554597127159,96.55763491501716,86.71902508948878,9.83860982552838,6,7,INCREASE
INTERMEDIATE,EASY,11,7,0.6363636363636364,0.515119032615531,71.52706084634268,78.39516484799418,-6.868104001651503,30,7,MAINTAIN
INTERMEDIATE,EASY,15,10,0.6666666666666666,0.7512894891869053,51.572283185981696,98.3177600299269,-46.745476843945205,22,10,DECREASE
INTERMEDIATE,MEDIUM,15,10,0.6666666666666666,0.9405916142723016,89.19221107641593,72.57585462907383,16.6163564473421,8,9,MAINTAIN
ADVANCED,EASY,15,13,0.8666666666666667,0.6062215001611966,61.30128924562054,56.55573523750355,4.74555400811699,28,2,MAINTAIN
BEGINNER,MEDIUM,10,10,1.0,0.7341671773094828,87.10877595786243,64.34234026811104,22.76643568975139,3,1,INCREASE
BEGINNER,MEDIUM,14,11,0.7857142857142857,0.5242783760833889,98.26817108938377,75.89224336619736,22.375927723186408,30,4,MAINTAIN
BEGINNER,EASY,8,7,0.875,0.9847301317843209,51.99574091746708,50.16948654369312,1.8262543737739634,34,2,MAINTAIN
ADVANCED,HARD,8,8,1.0,0.8935812674614483,76.2287151685723,80.00512741271504,-3.7764122441427475,39,2,INCREASE
ADVANCED,HARD,10,9,0.9,0.9097422751735966,58.821275396030074,67.1839213116203,-8.362645915590221,37,8,MAINTAIN
BEGINNER,EASY,9,8,0.8888888888888888,0.9513599663068069,77.3418637353268,67.06848857001624,10.273375165310554,26,2,INCREASE
BEGINNER,EASY,13,13,1.0,0.9067389808755859,92.04462078131203,64.43453212860858,27.610088652703453,18,9,INCREASE
ADVANCED,MEDIUM,13,9,0.6923076923076923,0.6960774371451397,54.380402436896304,92.89520956115372,-38.514807124257416,43,8,DECREASE
INTERMEDIATE,MEDIUM,11,8,0.7272727272727273,0.5142955651920473,73.3323548139399,82.97052084297351,-9.638166029033613,17,6,MAINTAIN
ADVANCED,MEDIUM,15,14,0.9333333333333333,0.6539258578144682,79.59270064958716,91.19940817617763,-11.60670752659047,45,6,MAINTAIN
BEGINNER,EASY,9,9,1.0,0.8589219414749248,75.85593337175197,79.17647018743966,-3.3205368156876887,28,9,MAINTAIN
INTERMEDIATE,EASY,11,6,0.5454545454545454,0.8521401927768586,56.48627342480163,70.12663586854762,-13.640362443745992,19,3,MAINTAIN
ADVANCED,HARD,11,8,0.7272727272727273,0.7493899001664313,57.62382829750246,66.18143442558743,-8.557606128084963,33,6,MAINTAIN
BEGINNER,HARD,8,6,0.75,0.720424614079095,89.93606987123272,79.09981850733598,10.836251363896736,45,5,MAINTAIN
BEGINNER,HARD,10,10,1.0,0.9657183119606216,62.264877742123346,54.92992187953591,7.334955862587435,31,2,INCREASE
BEGINNER,HARD,9,9,1.0,0.8656228075019651,77.5709321893932,95.98520441250324,-18.414272223110032,38,7,MAINTAIN
INTERMEDIATE,EASY,11,11,1.0,0.5675006547659069,68.0679327762368,56.36503087756764,11.702901898669161,47,9,MAINTAIN
ADVANCED,EASY,10,9,0.9,0.8433953642090448,69.79770911986321,77.97315879611915,-8.175449676255937,19,8,MAINTAIN
INTERMEDIATE,EASY,15,11,0.7333333333333333,0.8954543650083967,68.16335249321676,55.4079563061364,12.755396187080365,7,5,MAINTAIN
INTERMEDIATE,MEDIUM,8,4,0.5,0.7578141564508543,73.84504936625777,61.62746235804879,12.21758700820898,43,7,MAINTAIN
BEGINNER,EASY,9,8,0.8888888888888888,0.984918523673041,61.076913260573996,90.5735046880426,-29.49659142746861,29,5,MAINTAIN
BEGINNER,MEDIUM,15,13,0.8666666666666667,0.9624634997920744,91.47243002722297,87.77007958072971,3.7023504464932557,50,3,INCREASE
INTERMEDIATE,MEDIUM,9,6,0.6666666666666666,0.7498798960089484,81.41409383513901,80.7523779855619,0.6617158495771065,17,4,MAINTAIN
BEGINNER,EASY,15,13,0.8666666666666667,0.6886357433980692,69.92043664454775,61.20650776298766,8.713928881560086,12,7,MAINTAIN
ADVANCED,EASY,10,7,0.7,0.6743998410408174,91.55303159484515,60.821943075549164,30.731088519295987,45,4,MAINTAIN
ADVANCED,EASY,9,6,0.6666666666666666,0.7963455212103123,51.70673220587687,70.37872029027686,-18.67198808439999,21,5,MAINTAIN
ADVANCED,HARD,11,8,0.7272727272727273,0.985950367340405,58.85945961229896,88.57660318294387,-29.717143570644907,13,3,MAINTAIN
INTERMEDIATE,HARD,15,11,0.7333333333333333,0.9599971951548114,60.49329336592753,91.76025894750353,-31.266965581576002,8,9,MAINTAIN
BEGINNER,HARD,10,6,0.6,0.7700110806148839,97.3325664378645,79.64058365196499,17.691982785899512,26,3,MAINTAIN
INTERMEDIATE,EASY,15,11,0.7333333333333333,0.9412724347102397,57.82745105593088,72.14223321089358,-14.3147821549627,43,5,MAINTAIN
BEGINNER,MEDIUM,10,7,0.7,0.8020004709188995,87.80501123478649,98.14744109903707,-10.342429864250576,34,5,MAINTAIN
ADVANCED,EASY,11,7,0.6363636363636364,0.743246526135894,96.56785625057611,88.46428886184327,8.103567388732841,4,8,MAINTAIN
INTERMEDIATE,HARD,8,5,0.625,0.9613933264213849,54.05133078511521,90.94727775321599,-36.89594696810077,50,5,MAINTAIN
ADVANCED,EASY,10,7,0.7,0.8575604381191113,87.30740630732346,86.54558857584598,0.7618177314774783,27,5,MAINTAIN
INTERMEDIATE,MEDIUM,13,7,0.5384615384615384,0.5896515191809022,81.42910916644081,76.19799077000759,5.231118396433217,17,7,MAINTAIN
INTERMEDIATE,EASY,12,9,0.75,0.9251771503264707,50.80814027954203,62.40695844187327,-11.598818162331241,36,5,MAINTAIN
ADVANCED,EASY,9,8,0.8888888888888888,0.5139886442973496,51.33943661118729,97.56818522075417,-46.228748609566885,18,8,DECREASE
ADVANCED,EASY,13,12,0.9230769230769231,0.5434567979687648,78.9520470456935,89.31910426673973,-10.367057221046224,26,2,MAINTAIN
ADVANCED,MEDIUM,15,11,0.7333333333333333,0.6101570170683951,97.23752248663871,64.16071822299982,33.07680426363889,19,9,MAINTAIN
ADVANCED,EASY,13,10,0.7692307692307693,0.782232766600312,64.29973311249796,69.8577346848661,-5.558001572368141,3,6,MAINTAIN
INTERMEDIATE,HARD,13,9,0.6923076923076923,0.7594315085207917,89.8623245428575,87.95554077317803,1.906783769679464,14,8,MAINTAIN
BEGINNER,HARD,10,6,0.6,0.7779194436749612,70.43799608658739,69.21032659763438,1.227669488953012,42,8,MAINTAIN
BEGINNER,MEDIUM,8,8,1.0,0.5283946139654402,92.85317365993075,72.60912931669361,20.244044343237135,32,7,MAINTAIN
INTERMEDIATE,MEDIUM,10,8,0.8,0.9017032929874591,66.97922075104493,86.50616026797715,-19.526939516932217,39,2,MAINTAIN
BEGINNER,MEDIUM,10,8,0.8,0.5169014457028176,73.06669068395877,93.03063626105589,-19.96394557709712,14,8,MAINTAIN
ADVANCED,MEDIUM,11,11,1.0,0.954262965471266,51.48469497039102,97.32806044588804,-45.84336547549702,9,3,MAINTAIN
ADVANCED,MEDIUM,10,10,1.0,0.9801471126839478,97.87367032122796,58.813272133505386,39.060398187722576,25,6,INCREASE
BEGINNER,EASY,11,11,1.0,0.5421534320857374,86.0283744507137,96.68679732427539,-10.65842287356169,38,6,MAINTAIN
BEGINNER,MEDIUM,12,7,0.5833333333333334,0.6868871130110293,70.89641718339796,78.2297058307469,-7.333288647348937,13,5,MAINTAIN
BEGINNER,HARD,10,6,0.6,0.5854368256383454,85.17000916843787,76.02708537454208,9.14292379389579,10,6,MAINTAIN
INTERMEDIATE,HARD,10,8,0.8,0.9116153407584531,54.01583165212444,85.90645849358833,-31.89062684146389,44,7,MAINTAIN
INTERMEDIATE,MEDIUM,11,11,1.0,0.823093748061424,78.10981112309602,71.62446885145837,6.4853422716376485,20,8,MAINTAIN
INTERMEDIATE,MEDIUM,9,6,0.6666666666666666,0.6418299088440838,66.40127466483429,70.58553549607515,-4.184260831240863,47,10,DECREASE
BEGINNER,EASY,14,14,1.0,0.6915839491478234,54.29236017519817,76.03286126235406,-21.74050108715589,35,3,MAINTAIN
INTERMEDIATE,HARD,15,11,0.7333333333333333,0.6990764908022239,64.32193868134104,69.64343530101647,-5.321496619675429,17,10,MAINTAIN
INTERMEDIATE,HARD,14,13,0.9285714285714286,0.7387991454995924,92.84526418250283,87.0575806686602,5.787683513842637,3,2,INCREASE
BEGINNER,MEDIUM,9,5,0.5555555555555556,0.954579694954957,62.79978799047312,64.19745217351418,-1.3976641830410585,40,4,MAINTAIN
INTERMEDIATE,HARD,9,7,0.7777777777777778,0.6258330040373572,98.51421396725607,83.33318824661445,15.181025720641614,32,3,INCREASE
INTERMEDIATE,MEDIUM,13,11,0.8461538461538461,0.5406803569600902,90.03377574869675,59.02677548100658,31.007000267690174,45,5,MAINTAIN
ADVANCED,HARD,9,6,0.6666666666666666,0.6629491779787113,61.91373896901925,79.75892877004884,-17.84518980102959,28,8,DECREASE
ADVANCED,MEDIUM,8,6,0.75,0.9670416085231286,85.49443088286122,84.52895596395004,0.965474918911184,41,4,MAINTAIN
ADVANCED,HARD,14,10,0.7142857142857143,0.9441543880294767,86.17684108784582,73.87525153992414,12.30158954792168,46,10,MAINTAIN
ADVANCED,HARD,8,6,0.75,0.572362353505629,52.37826561880941,90.84347861081301,-38.4652129920036,6,9,DECREASE
ADVANCED,MEDIUM,8,8,1.0,0.8889534853935872,61.91753855105856,55.594118846640754,6.323419704417809,45,5,MAINTAIN
BEGINNER,EASY,10,6,0.6,0.6614060063451458,67.52284247493031,65.9089046912984,1.6139377836319113,17,5,MAINTAIN
ADVANCED,MEDIUM,15,8,0.5333333333333333,0.705860008619352,55.33681164291547,82.09757924014733,-26.760767597231855,32,2,MAINTAIN
BEGINNER,EASY,14,14,1.0,0.928391532430729,71.72995432473458,83.81440440229511,-12.084450077560533,15,2,INCREASE
INTERMEDIATE,HARD,8,6,0.75,0.9202286338523885,64.66847563291971,75.25612501293466,-10.587649380014952,36,6,MAINTAIN
BEGINNER,MEDIUM,11,9,0.8181818181818182,0.6512021447680447,99.08610985331352,63.66770618898912,35.418403664324394,41,9,MAINTAIN
ADVANCED,MEDIUM,11,8,0.7272727272727273,0.8240190155362053,98.33790587530362,82.59991075753197,15.737995117771646,25,10,MAINTAIN
ADVANCED,EASY,12,8,0.6666666666666666,0.6730820952319252,71.01976033013037,65.88822221752307,5.131538112607302,33,5,MAINTAIN
INTERMEDIATE,MEDIUM,14,9,0.6428571428571429,0.8026341669352921,95.10694100071103,93.19208141294695,1.9148595877640844,49,1,MAINTAIN
INTERMEDIATE,HARD,8,8,1.0,0.8828780379226786,60.92802615007842,58.79910574166379,2.1289204084146363,31,9,MAINTAIN
INTERMEDIATE,MEDIUM,12,11,0.9166666666666666,0.7764821413676113,98.21050017618151,99.47871451591895,-1.2682143397374404,15,6,MAINTAIN
ADVANCED,MEDIUM,14,15,1.0,0.577900132737265,84.18449109727797,66.62053678026822,17.563954317009745,42,2,INCREASE
ADVANCED,HARD,14,7,0.5,0.9231222723692173,63.13469552446601,67.91421598401932,-4.779520459553311,26,9,DECREASE
ADVANCED,MEDIUM,13,13,1.0,0.5041111309117479,54.858469767878645,99.67592680120505,-44.817457033326406,17,2,MAINTAIN
INTERMEDIATE,EASY,11,10,0.9090909090909091,0.9755038912723513,77.18756695574643,60.180730675435775,17.006836280310658,40,10,MAINTAIN
BEGINNER,EASY,9,5,0.5555555555555556,0.8998756908490153,72.81249005007805,51.64657547133578,21.165914578742274,19,9,MAINTAIN
BEGINNER,EASY,12,11,0.9166666666666666,0.6125525589078695,55.44941215877832,94.56173175809204,-39.112319599313714,21,7,MAINTAIN
BEGINNER,MEDIUM,11,7,0.6363636363636364,0.5073654110832595,75.58112445543466,80.80975201997009,-5.228627564535429,18,7,MAINTAIN
INTERMEDIATE,EASY,9,9,1.0,0.7332319754149952,90.5365611977081,63.80526861502678,26.731292582681313,37,10,MAINTAIN
ADVANCED,HARD,11,11,1.0,0.7947725740643835,71.14677347101309,93.35928199470773,-22.212508523694638,24,10,MAINTAIN
BEGINNER,EASY,15,12,0.8,0.9417149024804514,50.746006853518196,91.97000375494383,-41.223996901425636,39,5,MAINTAIN
BEGINNER,MEDIUM,9,7,0.7777777777777778,0.8611507132355911,51.177400395444266,93.85586377395026,-42.678463378505995,26,7,MAINTAIN
BEGINNER,MEDIUM,10,8,0.8,0.7525620420730204,51.63813381286706,75.54903568259493,-23.910901869727873,3,6,MAINTAIN
INTERMEDIATE,HARD,12,9,0.75,0.9738769752140524,79.36371036827249,93.8082548849514,-14.444544516678903,1,9,MAINTAIN
INTERMEDIATE,MEDIUM,14,12,0.8571428571428571,0.9418479704466746,76.68492987785862,56.14495144344852,20.539978434410102,50,9,MAINTAIN
ADVANCED,MEDIUM,12,11,0.9166666666666666,0.7451765351165613,73.69604702087182,84.00118407308528,-10.305137052213468,44,9,MAINTAIN
INTERMEDIATE,HARD,8,8,1.0,0.7979450331775628,89.34148836612923,71.07966808552924,18.26182028059999,13,4,INCREASE
ADVANCED,MEDIUM,12,11,0.9166666666666666,0.8014838448950156,50.80910777357723,85.73410023724097,-34.924992463663735,12,4,MAINTAIN
BEGINNER,EASY,14,9,0.6428571428571429,0.7695479130845755,96.00599494128835,66.71695279754516,29.28904214374319,7,4,MAINTAIN
ADVANCED,EASY,8,7,0.875,0.6196393495935,84.00923914120185,74.99566796294545,9.013571178256399,15,6,MAINTAIN
ADVANCED,MEDIUM,13,7,0.5384615384615384,0.773786785456813,56.65080272426989,82.91467138512641,-26.263868660856524,3,4,MAINTAIN
ADVANCED,HARD,15,8,0.5333333333333333,0.693903736222975,98.23208816682181,97.54840884616095,0.6836793206608576,24,1,MAINTAIN
ADVANCED,MEDIUM,10,7,0.7,0.562675718059378,64.16569097388364,70.80463641734164,-6.638945443457999,46,4,MAINTAIN
INTERMEDIATE,MEDIUM,8,8,1.0,0.8672288326827982,83.6349643285348,90.50109126962562,-6.866126941090812,42,4,INCREASE
ADVANCED,MEDIUM,8,7,0.875,0.9952134977202316,50.988673806624185,65.75288512872926,-14.764211322105076,35,9,MAINTAIN
INTERMEDIATE,MEDIUM,10,9,0.9,0.922682639376661,59.95365705396058,92.14222919885944,-32.188572144898856,39,8,MAINTAIN
INTERMEDIATE,EASY,14,15,1.0,0.7479060546486003,93.4644869170709,77.87863318168138,15.58585373538952,35,7,INCREASE
ADVANCED,MEDIUM,9,8,0.8888888888888888,0.5584187437802584,60.99711998462766,89.17993342940348,-28.182813444775817,47,2,MAINTAIN
ADVANCED,MEDIUM,14,10,0.7142857142857143,0.6600612226545237,92.49711301486168,85.01441442799768,7.482698586864004,7,8,MAINTAIN
INTERMEDIATE,MEDIUM,11,11,1.0,0.578679526327052,72.15259676387375,62.60218373592835,9.550413027945396,19,5,MAINTAIN
BEGINNER,MEDIUM,12,9,0.75,0.6600277307479445,98.6195863695506,75.89332345873075,22.726262910819855,25,3,INCREASE
ADVANCED,HARD,13,8,0.6153846153846154,0.9933624464533108,56.38438615512375,74.30275744006335,-17.918371284939596,11,5,MAINTAIN
